id_edificacion,tipo_resultado,area_lidar_m2,area_catastro_m2,area_discrepancia_m2,porcentaje_coincidencia,diferencia_superficies_m2,distancia_centroides_m
CAT_3980,posible_demolicion,0.0,32.16,32.16,0.0,-32.16,0.0
CAT_3981,posible_demolicion,0.0,1.67,1.67,0.0,-1.67,0.0
CAT_3982,posible_demolicion,0.0,32.2,32.2,0.0,-32.2,0.0
CAT_3983,posible_demolicion,0.0,9.0,9.0,0.0,-9.0,0.0
CAT_3984,posible_demolicion,0.0,425.12,425.12,0.0,-425.12,0.0
CAT_3985,posible_demolicion,0.0,1013.35,1013.35,0.0,-1013.35,0.0
CAT_3986,posible_demolicion,0.0,95.12,95.12,0.0,-95.12,0.0
CAT_3987,posible_demolicion,0.0,13.91,13.91,0.0,-13.91,0.0
CAT_3988,posible_demolicion,0.0,16.43,16.43,0.0,-16.43,0.0
CAT_3989,posible_demolicion,0.0,37.38,37.38,0.0,-37.38,0.0
CAT_3990,posible_demolicion,0.0,34.67,34.67,0.0,-34.67,0.0
CAT_3991,posible_demolicion,0.0,7.87,7.87,0.0,-7.87,0.0
CAT_3992,posible_demolicion,0.0,5.88,5.88,0.0,-5.88,0.0
CAT_3993,posible_demolicion,0.0,1.69,1.69,0.0,-1.69,0.0
CAT_3994,posible_demolicion,0.0,8.49,8.49,0.0,-8.49,0.0
CAT_3995,posible_demolicion,0.0,64.35,64.35,0.0,-64.35,0.0
CAT_3996,posible_demolicion,0.0,55.12,55.12,0.0,-55.12,0.0
CAT_3997,posible_demolicion,0.0,109.62,109.62,0.0,-109.62,0.0
CAT_3998,posible_demolicion,0.0,39.03,39.03,0.0,-39.03,0.0
CAT_3999,posible_demolicion,0.0,24.3,24.3,0.0,-24.3,0.0
CAT_4000,posible_demolicion,0.0,34.0,34.0,0.0,-34.0,0.0
CAT_4001,posible_demolicion,0.0,16.89,16.89,0.0,-16.89,0.0
CAT_4002,posible_demolicion,0.0,227.51,227.51,0.0,-227.51,0.0
CAT_4003,posible_demolicion,0.0,164.26,164.26,0.0,-164.26,0.0
CAT_4004,posible_demolicion,0.0,31.78,31.78,0.0,-31.78,0.0
CAT_4005,posible_demolicion,0.0,145.52,145.52,0.0,-145.52,0.0
CAT_4006,posible_demolicion,0.0,12.0,12.0,0.0,-12.0,0.0
CAT_4007,posible_demolicion,0.0,55.63,55.63,0.0,-55.63,0.0
CAT_4008,posible_demolicion,0.0,59.28,59.28,0.0,-59.28,0.0
CAT_4009,posible_demolicion,0.0,5.85,5.85,0.0,-5.85,0.0
CAT_4010,posible_demolicion,0.0,1.63,1.63,0.0,-1.63,0.0
CAT_4011,posible_demolicion,0.0,2.35,2.35,0.0,-2.35,0.0
CAT_4012,posible_demolicion,0.0,71.31,71.31,0.0,-71.31,0.0
CAT_4013,posible_demolicion,0.0,364.43,364.43,0.0,-364.43,0.0
CAT_4014,posible_demolicion,0.0,17.31,17.31,0.0,-17.31,0.0
CAT_4015,posible_demolicion,0.0,281.04,281.04,0.0,-281.04,0.0
CAT_4016,posible_demolicion,0.0,289.01,289.01,0.0,-289.01,0.0
CAT_4017,posible_demolicion,0.0,52.06,52.06,0.0,-52.06,0.0
CAT_4018,posible_demolicion,0.0,321.14,321.14,0.0,-321.14,0.0
CAT_4019,posible_demolicion,0.0,55.98,55.98,0.0,-55.98,0.0
CAT_4020,posible_demolicion,0.0,1398.89,1398.89,0.0,-1398.89,0.0
CAT_4021,posible_demolicion,0.0,65.19,65.19,0.0,-65.19,0.0
CAT_4023,posible_demolicion,0.0,1482.83,1482.83,0.0,-1482.83,0.0
CAT_4024,posible_demolicion,0.0,560.53,560.53,0.0,-560.53,0.0
CAT_4025,posible_demolicion,0.0,522.91,522.91,0.0,-522.91,0.0
CAT_4026,posible_demolicion,0.0,36.95,36.95,0.0,-36.95,0.0
CAT_4027,posible_demolicion,0.0,3154.84,3154.84,0.0,-3154.84,0.0
CAT_4028,posible_demolicion,0.0,33.76,33.76,0.0,-33.76,0.0
CAT_4029,posible_demolicion,0.0,84.07,84.07,0.0,-84.07,0.0
CAT_4030,posible_demolicion,0.0,79.14,79.14,0.0,-79.14,0.0
CAT_4031,posible_demolicion,0.0,22.44,22.44,0.0,-22.44,0.0
CAT_4032,posible_demolicion,0.0,293.63,293.63,0.0,-293.63,0.0
CAT_4033,posible_demolicion,0.0,517.3,517.3,0.0,-517.3,0.0
CAT_4034,posible_demolicion,0.0,517.39,517.39,0.0,-517.39,0.0
CAT_4035,posible_demolicion,0.0,731.99,731.99,0.0,-731.99,0.0
CAT_4036,posible_demolicion,0.0,1227.72,1227.72,0.0,-1227.72,0.0
CAT_4037,posible_demolicion,0.0,20.19,20.19,0.0,-20.19,0.0
CAT_4038,posible_demolicion,0.0,30.24,30.24,0.0,-30.24,0.0
CAT_4039,posible_demolicion,0.0,30.05,30.05,0.0,-30.05,0.0
CAT_4040,posible_demolicion,0.0,1915.99,1915.99,0.0,-1915.99,0.0
CAT_4041,posible_demolicion,0.0,29.7,29.7,0.0,-29.7,0.0
CAT_4042,posible_demolicion,0.0,9.39,9.39,0.0,-9.39,0.0
CAT_4043,posible_demolicion,0.0,2.47,2.47,0.0,-2.47,0.0
CAT_4044,posible_demolicion,0.0,204.7,204.7,0.0,-204.7,0.0
CAT_4045,posible_demolicion,0.0,17.53,17.53,0.0,-17.53,0.0
CAT_4046,posible_demolicion,0.0,55.49,55.49,0.0,-55.49,0.0
CAT_4047,posible_demolicion,0.0,49.14,49.14,0.0,-49.14,0.0
CAT_4048,posible_demolicion,0.0,15.82,15.82,0.0,-15.82,0.0
CAT_4049,posible_demolicion,0.0,7.59,7.59,0.0,-7.59,0.0
CAT_4050,posible_demolicion,0.0,1.37,1.37,0.0,-1.37,0.0
CAT_4051,posible_demolicion,0.0,4.22,4.22,0.0,-4.22,0.0
CAT_4052,posible_demolicion,0.0,0.36,0.36,0.0,-0.36,0.0
CAT_4053,posible_demolicion,0.0,1.6,1.6,0.0,-1.6,0.0
CAT_4054,posible_demolicion,0.0,23.31,23.31,0.0,-23.31,0.0
CAT_4055,posible_demolicion,0.0,31.94,31.94,0.0,-31.94,0.0
CAT_4056,posible_demolicion,0.0,4.09,4.09,0.0,-4.09,0.0
CAT_4057,posible_demolicion,0.0,8.43,8.43,0.0,-8.43,0.0
CAT_4058,posible_demolicion,0.0,121.41,121.41,0.0,-121.41,0.0
CAT_4059,posible_demolicion,0.0,46.82,46.82,0.0,-46.82,0.0
CAT_4060,posible_demolicion,0.0,3.18,3.18,0.0,-3.18,0.0
CAT_4061,posible_demolicion,0.0,12.05,12.05,0.0,-12.05,0.0
CAT_4062,posible_demolicion,0.0,79.3,79.3,0.0,-79.3,0.0
CAT_4063,posible_demolicion,0.0,109.42,109.42,0.0,-109.42,0.0
CAT_4064,posible_demolicion,0.0,1.06,1.06,0.0,-1.06,0.0
CAT_4065,posible_demolicion,0.0,3.16,3.16,0.0,-3.16,0.0
CAT_4066,posible_demolicion,0.0,1.07,1.07,0.0,-1.07,0.0
CAT_4067,posible_demolicion,0.0,12.0,12.0,0.0,-12.0,0.0
CAT_4068,posible_demolicion,0.0,79.39,79.39,0.0,-79.39,0.0
CAT_4069,posible_demolicion,0.0,109.41,109.41,0.0,-109.41,0.0
CAT_4070,posible_demolicion,0.0,24.27,24.27,0.0,-24.27,0.0
CAT_4071,posible_demolicion,0.0,1.16,1.16,0.0,-1.16,0.0
CAT_4072,posible_demolicion,0.0,34.17,34.17,0.0,-34.17,0.0
CAT_4073,posible_demolicion,0.0,1.37,1.37,0.0,-1.37,0.0
CAT_4074,posible_demolicion,0.0,31.81,31.81,0.0,-31.81,0.0
CAT_4075,posible_demolicion,0.0,3.2,3.2,0.0,-3.2,0.0
CAT_4076,posible_demolicion,0.0,7.11,7.11,0.0,-7.11,0.0
CAT_4077,posible_demolicion,0.0,9.42,9.42,0.0,-9.42,0.0
CAT_4078,posible_demolicion,0.0,11.91,11.91,0.0,-11.91,0.0
CAT_4079,posible_demolicion,0.0,17.27,17.27,0.0,-17.27,0.0
CAT_4081,posible_demolicion,0.0,5.91,5.91,0.0,-5.91,0.0
CAT_4082,posible_demolicion,0.0,8.62,8.62,0.0,-8.62,0.0
CAT_4083,posible_demolicion,0.0,27.42,27.42,0.0,-27.42,0.0
CAT_4084,posible_demolicion,0.0,46.44,46.44,0.0,-46.44,0.0
CAT_4085,posible_demolicion,0.0,2.13,2.13,0.0,-2.13,0.0
CAT_4086,posible_demolicion,0.0,4.68,4.68,0.0,-4.68,0.0
CAT_4087,posible_demolicion,0.0,0.92,0.92,0.0,-0.92,0.0
CAT_4088,posible_demolicion,0.0,0.9,0.9,0.0,-0.9,0.0
CAT_4089,posible_demolicion,0.0,1.12,1.12,0.0,-1.12,0.0
CAT_4090,posible_demolicion,0.0,2.59,2.59,0.0,-2.59,0.0
CAT_4091,posible_demolicion,0.0,19.56,19.56,0.0,-19.56,0.0
CAT_4092,posible_demolicion,0.0,18.5,18.5,0.0,-18.5,0.0
CAT_4093,posible_demolicion,0.0,39.13,39.13,0.0,-39.13,0.0
CAT_4094,posible_demolicion,0.0,2.84,2.84,0.0,-2.84,0.0
CAT_4095,posible_demolicion,0.0,1.23,1.23,0.0,-1.23,0.0
CAT_4096,posible_demolicion,0.0,7.5,7.5,0.0,-7.5,0.0
CAT_4097,posible_demolicion,0.0,17.57,17.57,0.0,-17.57,0.0
CAT_4098,posible_demolicion,0.0,46.33,46.33,0.0,-46.33,0.0
CAT_4099,posible_demolicion,0.0,3.76,3.76,0.0,-3.76,0.0
CAT_4100,posible_demolicion,0.0,1.08,1.08,0.0,-1.08,0.0
CAT_4101,posible_demolicion,0.0,8.06,8.06,0.0,-8.06,0.0
CAT_4102,posible_demolicion,0.0,30.87,30.87,0.0,-30.87,0.0
CAT_4103,posible_demolicion,0.0,26.6,26.6,0.0,-26.6,0.0
CAT_4104,posible_demolicion,0.0,9.42,9.42,0.0,-9.42,0.0
CAT_4105,posible_demolicion,0.0,7.26,7.26,0.0,-7.26,0.0
CAT_4106,posible_demolicion,0.0,1.78,1.78,0.0,-1.78,0.0
CAT_4107,posible_demolicion,0.0,6.09,6.09,0.0,-6.09,0.0
CAT_4108,posible_demolicion,0.0,16.94,16.94,0.0,-16.94,0.0
CAT_4109,posible_demolicion,0.0,52.18,52.18,0.0,-52.18,0.0
CAT_4110,posible_demolicion,0.0,41.0,41.0,0.0,-41.0,0.0
CAT_4111,posible_demolicion,0.0,29.17,29.17,0.0,-29.17,0.0
CAT_4112,posible_demolicion,0.0,44.09,44.09,0.0,-44.09,0.0
CAT_4113,posible_demolicion,0.0,3.65,3.65,0.0,-3.65,0.0
CAT_4114,posible_demolicion,0.0,5.4,5.4,0.0,-5.4,0.0
CAT_4115,posible_demolicion,0.0,38.72,38.72,0.0,-38.72,0.0
CAT_4116,posible_demolicion,0.0,4.35,4.35,0.0,-4.35,0.0
CAT_4117,posible_demolicion,0.0,5.09,5.09,0.0,-5.09,0.0
CAT_4118,posible_demolicion,0.0,1.21,1.21,0.0,-1.21,0.0
CAT_4119,posible_demolicion,0.0,3.21,3.21,0.0,-3.21,0.0
CAT_4120,posible_demolicion,0.0,4.42,4.42,0.0,-4.42,0.0
CAT_4121,posible_demolicion,0.0,0.85,0.85,0.0,-0.85,0.0
CAT_4122,posible_demolicion,0.0,2.15,2.15,0.0,-2.15,0.0
CAT_4123,posible_demolicion,0.0,1.37,1.37,0.0,-1.37,0.0
CAT_4124,posible_demolicion,0.0,10.25,10.25,0.0,-10.25,0.0
CAT_4125,posible_demolicion,0.0,54.35,54.35,0.0,-54.35,0.0
CAT_4126,posible_demolicion,0.0,2.17,2.17,0.0,-2.17,0.0
CAT_4127,posible_demolicion,0.0,1.4,1.4,0.0,-1.4,0.0
CAT_4128,posible_demolicion,0.0,10.4,10.4,0.0,-10.4,0.0
CAT_4129,posible_demolicion,0.0,55.0,55.0,0.0,-55.0,0.0
CAT_4130,posible_demolicion,0.0,1.75,1.75,0.0,-1.75,0.0
CAT_4131,posible_demolicion,0.0,16.72,16.72,0.0,-16.72,0.0
CAT_4132,posible_demolicion,0.0,56.98,56.98,0.0,-56.98,0.0
CAT_4133,posible_demolicion,0.0,1.75,1.75,0.0,-1.75,0.0
CAT_4134,posible_demolicion,0.0,16.52,16.52,0.0,-16.52,0.0
CAT_4135,posible_demolicion,0.0,56.5,56.5,0.0,-56.5,0.0
CAT_4136,posible_demolicion,0.0,22.92,22.92,0.0,-22.92,0.0
CAT_4137,posible_demolicion,0.0,29.06,29.06,0.0,-29.06,0.0
CAT_4138,posible_demolicion,0.0,29.22,29.22,0.0,-29.22,0.0
CAT_4139,posible_demolicion,0.0,5.77,5.77,0.0,-5.77,0.0
CAT_4140,posible_demolicion,0.0,79.24,79.24,0.0,-79.24,0.0
CAT_4141,posible_demolicion,0.0,29.61,29.61,0.0,-29.61,0.0
CAT_4142,posible_demolicion,0.0,2.81,2.81,0.0,-2.81,0.0
CAT_4143,posible_demolicion,0.0,21.41,21.41,0.0,-21.41,0.0
CAT_4144,posible_demolicion,0.0,33.49,33.49,0.0,-33.49,0.0
CAT_4145,posible_demolicion,0.0,11.12,11.12,0.0,-11.12,0.0
CAT_4146,posible_demolicion,0.0,1.28,1.28,0.0,-1.28,0.0
CAT_4147,posible_demolicion,0.0,13.88,13.88,0.0,-13.88,0.0
CAT_4148,posible_demolicion,0.0,8.98,8.98,0.0,-8.98,0.0
CAT_4150,posible_demolicion,0.0,11.02,11.02,0.0,-11.02,0.0
CAT_4151,posible_demolicion,0.0,83.42,83.42,0.0,-83.42,0.0
CAT_4152,posible_demolicion,0.0,7.77,7.77,0.0,-7.77,0.0
CAT_4153,posible_demolicion,0.0,18.29,18.29,0.0,-18.29,0.0
CAT_4154,posible_demolicion,0.0,33.15,33.15,0.0,-33.15,0.0
CAT_4155,posible_demolicion,0.0,4.16,4.16,0.0,-4.16,0.0
CAT_4156,posible_demolicion,0.0,36.51,36.51,0.0,-36.51,0.0
CAT_4157,posible_demolicion,0.0,26.9,26.9,0.0,-26.9,0.0
CAT_4158,posible_demolicion,0.0,7.83,7.83,0.0,-7.83,0.0
CAT_4159,posible_demolicion,0.0,28.88,28.88,0.0,-28.88,0.0
CAT_4160,posible_demolicion,0.0,48.15,48.15,0.0,-48.15,0.0
CAT_4161,posible_demolicion,0.0,1.05,1.05,0.0,-1.05,0.0
CAT_4162,posible_demolicion,0.0,10.87,10.87,0.0,-10.87,0.0
CAT_4163,posible_demolicion,0.0,26.27,26.27,0.0,-26.27,0.0
CAT_4164,posible_demolicion,0.0,53.92,53.92,0.0,-53.92,0.0
CAT_4165,posible_demolicion,0.0,2.31,2.31,0.0,-2.31,0.0
CAT_4166,posible_demolicion,0.0,3.48,3.48,0.0,-3.48,0.0
CAT_4167,posible_demolicion,0.0,23.37,23.37,0.0,-23.37,0.0
CAT_4168,posible_demolicion,0.0,7.71,7.71,0.0,-7.71,0.0
CAT_4169,posible_demolicion,0.0,6.98,6.98,0.0,-6.98,0.0
CAT_4170,posible_demolicion,0.0,1.34,1.34,0.0,-1.34,0.0
CAT_4171,posible_demolicion,0.0,29.74,29.74,0.0,-29.74,0.0
CAT_4172,posible_demolicion,0.0,18.72,18.72,0.0,-18.72,0.0
CAT_4173,posible_demolicion,0.0,2.41,2.41,0.0,-2.41,0.0
CAT_4174,posible_demolicion,0.0,1.94,1.94,0.0,-1.94,0.0
CAT_4175,posible_demolicion,0.0,1.57,1.57,0.0,-1.57,0.0
CAT_4176,posible_demolicion,0.0,0.62,0.62,0.0,-0.62,0.0
CAT_4177,posible_demolicion,0.0,14.34,14.34,0.0,-14.34,0.0
CAT_4178,posible_demolicion,0.0,1.6,1.6,0.0,-1.6,0.0
CAT_4179,posible_demolicion,0.0,70.37,70.37,0.0,-70.37,0.0
CAT_4180,posible_demolicion,0.0,1.26,1.26,0.0,-1.26,0.0
CAT_4181,posible_demolicion,0.0,0.39,0.39,0.0,-0.39,0.0
CAT_4182,posible_demolicion,0.0,1.38,1.38,0.0,-1.38,0.0
CAT_4183,posible_demolicion,0.0,0.13,0.13,0.0,-0.13,0.0
CAT_4184,posible_demolicion,0.0,7.49,7.49,0.0,-7.49,0.0
CAT_4185,posible_demolicion,0.0,0.47,0.47,0.0,-0.47,0.0
CAT_4186,posible_demolicion,0.0,5.88,5.88,0.0,-5.88,0.0
CAT_4187,posible_demolicion,0.0,1.85,1.85,0.0,-1.85,0.0
CAT_4188,posible_demolicion,0.0,14.54,14.54,0.0,-14.54,0.0
CAT_4189,posible_demolicion,0.0,3.55,3.55,0.0,-3.55,0.0
CAT_4190,posible_demolicion,0.0,68.27,68.27,0.0,-68.27,0.0
CAT_4191,posible_demolicion,0.0,17.17,17.17,0.0,-17.17,0.0
CAT_4192,posible_demolicion,0.0,21.72,21.72,0.0,-21.72,0.0
CAT_4193,posible_demolicion,0.0,1.37,1.37,0.0,-1.37,0.0
CAT_4194,posible_demolicion,0.0,2.02,2.02,0.0,-2.02,0.0
CAT_4195,posible_demolicion,0.0,6.25,6.25,0.0,-6.25,0.0
CAT_4196,posible_demolicion,0.0,2.28,2.28,0.0,-2.28,0.0
CAT_4197,posible_demolicion,0.0,10.1,10.1,0.0,-10.1,0.0
CAT_4198,posible_demolicion,0.0,6.55,6.55,0.0,-6.55,0.0
CAT_4199,posible_demolicion,0.0,17.27,17.27,0.0,-17.27,0.0
CAT_4200,posible_demolicion,0.0,21.03,21.03,0.0,-21.03,0.0
CAT_4201,posible_demolicion,0.0,17.94,17.94,0.0,-17.94,0.0
CAT_4202,posible_demolicion,0.0,1.26,1.26,0.0,-1.26,0.0
CAT_4203,posible_demolicion,0.0,33.71,33.71,0.0,-33.71,0.0
CAT_4204,posible_demolicion,0.0,23.26,23.26,0.0,-23.26,0.0
CAT_4205,posible_demolicion,0.0,1.67,1.67,0.0,-1.67,0.0
CAT_4206,posible_demolicion,0.0,1.5,1.5,0.0,-1.5,0.0
CAT_4207,posible_demolicion,0.0,1.98,1.98,0.0,-1.98,0.0
CAT_4208,posible_demolicion,0.0,1.32,1.32,0.0,-1.32,0.0
CAT_4209,posible_demolicion,0.0,2.84,2.84,0.0,-2.84,0.0
CAT_4210,posible_demolicion,0.0,2.75,2.75,0.0,-2.75,0.0
CAT_4211,posible_demolicion,0.0,2.42,2.42,0.0,-2.42,0.0
CAT_4212,posible_demolicion,0.0,27.82,27.82,0.0,-27.82,0.0
CAT_4213,posible_demolicion,0.0,9.04,9.04,0.0,-9.04,0.0
CAT_4214,posible_demolicion,0.0,46.18,46.18,0.0,-46.18,0.0
CAT_4215,posible_demolicion,0.0,2.76,2.76,0.0,-2.76,0.0
CAT_4216,posible_demolicion,0.0,0.48,0.48,0.0,-0.48,0.0
CAT_4217,posible_demolicion,0.0,19.82,19.82,0.0,-19.82,0.0
CAT_4218,posible_demolicion,0.0,29.07,29.07,0.0,-29.07,0.0
CAT_4219,posible_demolicion,0.0,0.65,0.65,0.0,-0.65,0.0
CAT_4220,posible_demolicion,0.0,17.42,17.42,0.0,-17.42,0.0
CAT_4221,posible_demolicion,0.0,2.77,2.77,0.0,-2.77,0.0
CAT_4222,posible_demolicion,0.0,23.2,23.2,0.0,-23.2,0.0
CAT_4223,posible_demolicion,0.0,51.71,51.71,0.0,-51.71,0.0
CAT_4224,posible_demolicion,0.0,4.6,4.6,0.0,-4.6,0.0
CAT_4225,posible_demolicion,0.0,2.69,2.69,0.0,-2.69,0.0
CAT_4226,posible_demolicion,0.0,13.03,13.03,0.0,-13.03,0.0
CAT_4227,posible_demolicion,0.0,0.28,0.28,0.0,-0.28,0.0
CAT_4228,posible_demolicion,0.0,3.51,3.51,0.0,-3.51,0.0
CAT_4230,posible_demolicion,0.0,0.39,0.39,0.0,-0.39,0.0
CAT_4231,posible_demolicion,0.0,0.61,0.61,0.0,-0.61,0.0
CAT_4232,posible_demolicion,0.0,11.41,11.41,0.0,-11.41,0.0
CAT_4233,posible_demolicion,0.0,7.38,7.38,0.0,-7.38,0.0
CAT_4234,posible_demolicion,0.0,21.82,21.82,0.0,-21.82,0.0
CAT_4235,posible_demolicion,0.0,4.43,4.43,0.0,-4.43,0.0
CAT_4236,posible_demolicion,0.0,68.89,68.89,0.0,-68.89,0.0
CAT_4237,posible_demolicion,0.0,2.55,2.55,0.0,-2.55,0.0
CAT_4238,posible_demolicion,0.0,1.82,1.82,0.0,-1.82,0.0
CAT_4239,posible_demolicion,0.0,9.37,9.37,0.0,-9.37,0.0
CAT_4240,posible_demolicion,0.0,4.42,4.42,0.0,-4.42,0.0
CAT_4241,posible_demolicion,0.0,15.1,15.1,0.0,-15.1,0.0
CAT_4242,posible_demolicion,0.0,0.42,0.42,0.0,-0.42,0.0
CAT_4243,posible_demolicion,0.0,37.54,37.54,0.0,-37.54,0.0
CAT_4244,posible_demolicion,0.0,2.18,2.18,0.0,-2.18,0.0
CAT_4245,posible_demolicion,0.0,0.63,0.63,0.0,-0.63,0.0
CAT_4246,posible_demolicion,0.0,2.73,2.73,0.0,-2.73,0.0
CAT_4247,posible_demolicion,0.0,18.86,18.86,0.0,-18.86,0.0
CAT_4248,posible_demolicion,0.0,8.64,8.64,0.0,-8.64,0.0
CAT_4249,posible_demolicion,0.0,24.06,24.06,0.0,-24.06,0.0
CAT_4250,posible_demolicion,0.0,2.04,2.04,0.0,-2.04,0.0
CAT_4251,posible_demolicion,0.0,0.9,0.9,0.0,-0.9,0.0
CAT_4252,posible_demolicion,0.0,64.69,64.69,0.0,-64.69,0.0
CAT_4253,posible_demolicion,0.0,1.71,1.71,0.0,-1.71,0.0
CAT_4254,posible_demolicion,0.0,2.84,2.84,0.0,-2.84,0.0
CAT_4255,posible_demolicion,0.0,28.77,28.77,0.0,-28.77,0.0
CAT_4256,posible_demolicion,0.0,0.82,0.82,0.0,-0.82,0.0
CAT_4257,posible_demolicion,0.0,18.48,18.48,0.0,-18.48,0.0
CAT_4258,posible_demolicion,0.0,0.34,0.34,0.0,-0.34,0.0
CAT_4259,posible_demolicion,0.0,3.24,3.24,0.0,-3.24,0.0
CAT_4260,posible_demolicion,0.0,19.47,19.47,0.0,-19.47,0.0
CAT_4261,posible_demolicion,0.0,0.53,0.53,0.0,-0.53,0.0
CAT_4262,posible_demolicion,0.0,195.12,195.12,0.0,-195.12,0.0
CAT_4263,posible_demolicion,0.0,165.26,165.26,0.0,-165.26,0.0
CAT_4264,posible_demolicion,0.0,183.7,183.7,0.0,-183.7,0.0
CAT_4265,posible_demolicion,0.0,18.74,18.74,0.0,-18.74,0.0
CAT_4266,posible_demolicion,0.0,19.2,19.2,0.0,-19.2,0.0
CAT_4267,posible_demolicion,0.0,23.67,23.67,0.0,-23.67,0.0
CAT_4268,posible_demolicion,0.0,57.76,57.76,0.0,-57.76,0.0
CAT_4269,posible_demolicion,0.0,21.81,21.81,0.0,-21.81,0.0
CAT_4270,posible_demolicion,0.0,19.17,19.17,0.0,-19.17,0.0
CAT_4271,posible_demolicion,0.0,18.8,18.8,0.0,-18.8,0.0
CAT_4273,posible_demolicion,0.0,32.03,32.03,0.0,-32.03,0.0
CAT_4274,posible_demolicion,0.0,140.95,140.95,0.0,-140.95,0.0
CAT_4275,posible_demolicion,0.0,512.69,512.69,0.0,-512.69,0.0
CAT_4276,posible_demolicion,0.0,529.26,529.26,0.0,-529.26,0.0
CAT_4277,posible_demolicion,0.0,26.12,26.12,0.0,-26.12,0.0
CAT_4278,posible_demolicion,0.0,24.39,24.39,0.0,-24.39,0.0
CAT_4279,posible_demolicion,0.0,142.38,142.38,0.0,-142.38,0.0
CAT_4280,posible_demolicion,0.0,175.42,175.42,0.0,-175.42,0.0
CAT_4281,posible_demolicion,0.0,1.96,1.96,0.0,-1.96,0.0
CAT_4282,posible_demolicion,0.0,47.8,47.8,0.0,-47.8,0.0
CAT_4283,posible_demolicion,0.0,21.16,21.16,0.0,-21.16,0.0
CAT_4284,posible_demolicion,0.0,111.73,111.73,0.0,-111.73,0.0
CAT_4285,posible_demolicion,0.0,151.36,151.36,0.0,-151.36,0.0
CAT_4286,posible_demolicion,0.0,120.03,120.03,0.0,-120.03,0.0
CAT_4287,posible_demolicion,0.0,174.01,174.01,0.0,-174.01,0.0
CAT_4288,posible_demolicion,0.0,8.93,8.93,0.0,-8.93,0.0
CAT_4289,posible_demolicion,0.0,1.1,1.1,0.0,-1.1,0.0
CAT_4290,posible_demolicion,0.0,6.61,6.61,0.0,-6.61,0.0
CAT_4291,posible_demolicion,0.0,10.19,10.19,0.0,-10.19,0.0
CAT_4292,posible_demolicion,0.0,17.99,17.99,0.0,-17.99,0.0
CAT_4293,posible_demolicion,0.0,9.51,9.51,0.0,-9.51,0.0
CAT_4294,posible_demolicion,0.0,1.1,1.1,0.0,-1.1,0.0
CAT_4295,posible_demolicion,0.0,4.73,4.73,0.0,-4.73,0.0
CAT_4296,posible_demolicion,0.0,8.47,8.47,0.0,-8.47,0.0
CAT_4297,posible_demolicion,0.0,25.43,25.43,0.0,-25.43,0.0
CAT_4298,posible_demolicion,0.0,2.78,2.78,0.0,-2.78,0.0
CAT_4299,posible_demolicion,0.0,3.93,3.93,0.0,-3.93,0.0
CAT_4300,posible_demolicion,0.0,19.22,19.22,0.0,-19.22,0.0
CAT_4301,posible_demolicion,0.0,4.67,4.67,0.0,-4.67,0.0
CAT_4302,posible_demolicion,0.0,8.43,8.43,0.0,-8.43,0.0
CAT_4303,posible_demolicion,0.0,7.07,7.07,0.0,-7.07,0.0
CAT_4304,posible_demolicion,0.0,9.48,9.48,0.0,-9.48,0.0
CAT_4305,posible_demolicion,0.0,50.21,50.21,0.0,-50.21,0.0
CAT_4306,posible_demolicion,0.0,180.74,180.74,0.0,-180.74,0.0
CAT_4307,posible_demolicion,0.0,251.71,251.71,0.0,-251.71,0.0
CAT_4308,posible_demolicion,0.0,17.39,17.39,0.0,-17.39,0.0
CAT_4309,posible_demolicion,0.0,4.51,4.51,0.0,-4.51,0.0
CAT_4310,posible_demolicion,0.0,17.81,17.81,0.0,-17.81,0.0
CAT_4311,posible_demolicion,0.0,10.52,10.52,0.0,-10.52,0.0
CAT_4312,posible_demolicion,0.0,32.16,32.16,0.0,-32.16,0.0
CAT_4313,posible_demolicion,0.0,228.81,228.81,0.0,-228.81,0.0
CAT_4314,posible_demolicion,0.0,164.41,164.41,0.0,-164.41,0.0
CAT_4315,posible_demolicion,0.0,35.21,35.21,0.0,-35.21,0.0
CAT_4316,posible_demolicion,0.0,61.36,61.36,0.0,-61.36,0.0
CAT_4317,posible_demolicion,0.0,8.6,8.6,0.0,-8.6,0.0
CAT_4318,posible_demolicion,0.0,6.84,6.84,0.0,-6.84,0.0
CAT_4319,posible_demolicion,0.0,35.26,35.26,0.0,-35.26,0.0
CAT_4320,posible_demolicion,0.0,4.52,4.52,0.0,-4.52,0.0
CAT_4321,posible_demolicion,0.0,4.82,4.82,0.0,-4.82,0.0
CAT_4322,posible_demolicion,0.0,4.06,4.06,0.0,-4.06,0.0
CAT_4323,posible_demolicion,0.0,199.06,199.06,0.0,-199.06,0.0
CAT_4324,posible_demolicion,0.0,52.64,52.64,0.0,-52.64,0.0
CAT_4325,posible_demolicion,0.0,243.25,243.25,0.0,-243.25,0.0
CAT_4326,posible_demolicion,0.0,8.13,8.13,0.0,-8.13,0.0
CAT_4327,posible_demolicion,0.0,350.85,350.85,0.0,-350.85,0.0
CAT_4328,posible_demolicion,0.0,21.52,21.52,0.0,-21.52,0.0
CAT_4329,posible_demolicion,0.0,592.06,592.06,0.0,-592.06,0.0
CAT_4330,posible_demolicion,0.0,1373.47,1373.47,0.0,-1373.47,0.0
CAT_4331,posible_demolicion,0.0,19.3,19.3,0.0,-19.3,0.0
